,Date,period,demand,year,month,day,timestamp
11701,2018-05-02,1275,694.08,2018,5,2,2018-05-02 21:15:00
11702,2018-05-02,1290,689.76,2018,5,2,2018-05-02 21:30:00
11703,2018-05-02,1305,692.64,2018,5,2,2018-05-02 21:45:00
11704,2018-05-02,1320,682.56,2018,5,2,2018-05-02 22:00:00
11705,2018-05-02,1335,673.92,2018,5,2,2018-05-02 22:15:00
11706,2018-05-02,1350,673.92,2018,5,2,2018-05-02 22:30:00
11707,2018-05-02,1365,681.12,2018,5,2,2018-05-02 22:45:00
11708,2018-05-02,1380,673.92,2018,5,2,2018-05-02 23:00:00
11709,2018-05-02,1395,666.72,2018,5,2,2018-05-02 23:15:00
11710,2018-05-02,1410,660.96,2018,5,2,2018-05-02 23:30:00
11711,2018-05-02,1425,655.2,2018,5,2,2018-05-02 23:45:00
11712,2018-05-03,0,656.64,2018,5,3,2018-05-03 00:00:00
11713,2018-05-03,15,663.84,2018,5,3,2018-05-03 00:15:00
11714,2018-05-03,30,643.68,2018,5,3,2018-05-03 00:30:00
11715,2018-05-03,45,650.88,2018,5,3,2018-05-03 00:45:00
11716,2018-05-03,60,649.44,2018,5,3,2018-05-03 01:00:00
11717,2018-05-03,75,653.76,2018,5,3,2018-05-03 01:15:00
11718,2018-05-03,90,649.44,2018,5,3,2018-05-03 01:30:00
11719,2018-05-03,105,649.44,2018,5,3,2018-05-03 01:45:00
11720,2018-05-03,120,658.08,2018,5,3,2018-05-03 02:00:00
11721,2018-05-03,135,648.0,2018,5,3,2018-05-03 02:15:00
11722,2018-05-03,150,642.24,2018,5,3,2018-05-03 02:30:00
11723,2018-05-03,165,642.24,2018,5,3,2018-05-03 02:45:00
11724,2018-05-03,180,635.04,2018,5,3,2018-05-03 03:00:00
11725,2018-05-03,195,632.16,2018,5,3,2018-05-03 03:15:00
11726,2018-05-03,210,632.16,2018,5,3,2018-05-03 03:30:00
11727,2018-05-03,225,637.92,2018,5,3,2018-05-03 03:45:00
11728,2018-05-03,240,633.6,2018,5,3,2018-05-03 04:00:00
11729,2018-05-03,255,643.68,2018,5,3,2018-05-03 04:15:00
11730,2018-05-03,270,636.48,2018,5,3,2018-05-03 04:30:00
11731,2018-05-03,285,635.04,2018,5,3,2018-05-03 04:45:00
11732,2018-05-03,300,630.72,2018,5,3,2018-05-03 05:00:00
11733,2018-05-03,315,639.36,2018,5,3,2018-05-03 05:15:00
11734,2018-05-03,330,660.96,2018,5,3,2018-05-03 05:30:00
11735,2018-05-03,345,658.08,2018,5,3,2018-05-03 05:45:00
11736,2018-05-03,360,676.8,2018,5,3,2018-05-03 06:00:00
11737,2018-05-03,375,682.56,2018,5,3,2018-05-03 06:15:00
11738,2018-05-03,390,672.48,2018,5,3,2018-05-03 06:30:00
11739,2018-05-03,405,682.56,2018,5,3,2018-05-03 06:45:00
11740,2018-05-03,420,699.84,2018,5,3,2018-05-03 07:00:00
11741,2018-05-03,435,704.16,2018,5,3,2018-05-03 07:15:00
11742,2018-05-03,450,688.32,2018,5,3,2018-05-03 07:30:00
11743,2018-05-03,465,701.28,2018,5,3,2018-05-03 07:45:00
11744,2018-05-03,480,708.48,2018,5,3,2018-05-03 08:00:00
11745,2018-05-03,495,709.92,2018,5,3,2018-05-03 08:15:00
11746,2018-05-03,510,715.68,2018,5,3,2018-05-03 08:30:00
11747,2018-05-03,525,727.2,2018,5,3,2018-05-03 08:45:00
11748,2018-05-03,540,741.6,2018,5,3,2018-05-03 09:00:00
11749,2018-05-03,555,758.88,2018,5,3,2018-05-03 09:15:00
11750,2018-05-03,570,781.92,2018,5,3,2018-05-03 09:30:00
11751,2018-05-03,585,786.24,2018,5,3,2018-05-03 09:45:00
11752,2018-05-03,600,757.44,2018,5,3,2018-05-03 10:00:00
11753,2018-05-03,615,793.44,2018,5,3,2018-05-03 10:15:00
11754,2018-05-03,630,826.56,2018,5,3,2018-05-03 10:30:00
11755,2018-05-03,645,835.2,2018,5,3,2018-05-03 10:45:00
11756,2018-05-03,660,842.4,2018,5,3,2018-05-03 11:00:00
11757,2018-05-03,675,845.28,2018,5,3,2018-05-03 11:15:00
11758,2018-05-03,690,858.24,2018,5,3,2018-05-03 11:30:00
11759,2018-05-03,705,861.12,2018,5,3,2018-05-03 11:45:00
11760,2018-05-03,720,858.24,2018,5,3,2018-05-03 12:00:00
11761,2018-05-03,735,858.24,2018,5,3,2018-05-03 12:15:00
11762,2018-05-03,750,853.92,2018,5,3,2018-05-03 12:30:00
11763,2018-05-03,765,862.56,2018,5,3,2018-05-03 12:45:00
11764,2018-05-03,780,866.88,2018,5,3,2018-05-03 13:00:00
11765,2018-05-03,795,876.96,2018,5,3,2018-05-03 13:15:00
11766,2018-05-03,810,882.72,2018,5,3,2018-05-03 13:30:00
11767,2018-05-03,825,888.48,2018,5,3,2018-05-03 13:45:00
11768,2018-05-03,840,888.48,2018,5,3,2018-05-03 14:00:00
11769,2018-05-03,855,888.48,2018,5,3,2018-05-03 14:15:00
11770,2018-05-03,870,895.68,2018,5,3,2018-05-03 14:30:00
11771,2018-05-03,885,931.68,2018,5,3,2018-05-03 14:45:00
11772,2018-05-03,900,986.4,2018,5,3,2018-05-03 15:00:00
11773,2018-05-03,915,937.44,2018,5,3,2018-05-03 15:15:00
11774,2018-05-03,930,927.36,2018,5,3,2018-05-03 15:30:00
11775,2018-05-03,945,924.48,2018,5,3,2018-05-03 15:45:00
11776,2018-05-03,960,923.04,2018,5,3,2018-05-03 16:00:00
11777,2018-05-03,975,937.44,2018,5,3,2018-05-03 16:15:00
11778,2018-05-03,990,933.12,2018,5,3,2018-05-03 16:30:00
11779,2018-05-03,1005,933.12,2018,5,3,2018-05-03 16:45:00
11780,2018-05-03,1020,927.36,2018,5,3,2018-05-03 17:00:00
11781,2018-05-03,1035,921.6,2018,5,3,2018-05-03 17:15:00
11782,2018-05-03,1050,920.16,2018,5,3,2018-05-03 17:30:00
11783,2018-05-03,1065,891.36,2018,5,3,2018-05-03 17:45:00
11784,2018-05-03,1080,826.56,2018,5,3,2018-05-03 18:00:00
11785,2018-05-03,1095,820.8,2018,5,3,2018-05-03 18:15:00
11786,2018-05-03,1110,820.8,2018,5,3,2018-05-03 18:30:00
11787,2018-05-03,1125,809.28,2018,5,3,2018-05-03 18:45:00
11788,2018-05-03,1140,790.56,2018,5,3,2018-05-03 19:00:00
11789,2018-05-03,1155,833.76,2018,5,3,2018-05-03 19:15:00
11790,2018-05-03,1170,845.28,2018,5,3,2018-05-03 19:30:00
11791,2018-05-03,1185,836.64,2018,5,3,2018-05-03 19:45:00
11792,2018-05-03,1200,826.56,2018,5,3,2018-05-03 20:00:00
11793,2018-05-03,1215,823.68,2018,5,3,2018-05-03 20:15:00
11794,2018-05-03,1230,817.92,2018,5,3,2018-05-03 20:30:00
11795,2018-05-03,1245,810.72,2018,5,3,2018-05-03 20:45:00
11796,2018-05-03,1260,810.72,2018,5,3,2018-05-03 21:00:00
11797,2018-05-03,1275,807.84,2018,5,3,2018-05-03 21:15:00
11798,2018-05-03,1290,800.64,2018,5,3,2018-05-03 21:30:00
11799,2018-05-03,1305,797.76,2018,5,3,2018-05-03 21:45:00
11800,2018-05-03,1320,799.2,2018,5,3,2018-05-03 22:00:00
11801,2018-05-03,1335,790.56,2018,5,3,2018-05-03 22:15:00
11802,2018-05-03,1350,800.64,2018,5,3,2018-05-03 22:30:00
11803,2018-05-03,1365,796.32,2018,5,3,2018-05-03 22:45:00
11804,2018-05-03,1380,790.56,2018,5,3,2018-05-03 23:00:00
11805,2018-05-03,1395,779.04,2018,5,3,2018-05-03 23:15:00
11806,2018-05-03,1410,771.84,2018,5,3,2018-05-03 23:30:00
11807,2018-05-03,1425,763.2,2018,5,3,2018-05-03 23:45:00
11808,2018-05-04,0,766.08,2018,5,4,2018-05-04 00:00:00
11809,2018-05-04,15,766.08,2018,5,4,2018-05-04 00:15:00
11810,2018-05-04,30,758.88,2018,5,4,2018-05-04 00:30:00
11811,2018-05-04,45,758.88,2018,5,4,2018-05-04 00:45:00
11812,2018-05-04,60,751.68,2018,5,4,2018-05-04 01:00:00
11813,2018-05-04,75,750.24,2018,5,4,2018-05-04 01:15:00
11814,2018-05-04,90,753.12,2018,5,4,2018-05-04 01:30:00
11815,2018-05-04,105,747.36,2018,5,4,2018-05-04 01:45:00
11816,2018-05-04,120,750.24,2018,5,4,2018-05-04 02:00:00
11817,2018-05-04,135,748.8,2018,5,4,2018-05-04 02:15:00
11818,2018-05-04,150,753.12,2018,5,4,2018-05-04 02:30:00
11819,2018-05-04,165,745.92,2018,5,4,2018-05-04 02:45:00
11820,2018-05-04,180,747.36,2018,5,4,2018-05-04 03:00:00
11821,2018-05-04,195,738.72,2018,5,4,2018-05-04 03:15:00
11822,2018-05-04,210,735.84,2018,5,4,2018-05-04 03:30:00
11823,2018-05-04,225,747.36,2018,5,4,2018-05-04 03:45:00
11824,2018-05-04,240,737.28,2018,5,4,2018-05-04 04:00:00
11825,2018-05-04,255,741.6,2018,5,4,2018-05-04 04:15:00
11826,2018-05-04,270,745.92,2018,5,4,2018-05-04 04:30:00
11827,2018-05-04,285,734.4,2018,5,4,2018-05-04 04:45:00
11828,2018-05-04,300,743.04,2018,5,4,2018-05-04 05:00:00
11829,2018-05-04,315,744.48,2018,5,4,2018-05-04 05:15:00
11830,2018-05-04,330,763.2,2018,5,4,2018-05-04 05:30:00
11831,2018-05-04,345,777.6,2018,5,4,2018-05-04 05:45:00
11832,2018-05-04,360,804.96,2018,5,4,2018-05-04 06:00:00
11833,2018-05-04,375,810.72,2018,5,4,2018-05-04 06:15:00
11834,2018-05-04,390,815.04,2018,5,4,2018-05-04 06:30:00
11835,2018-05-04,405,823.68,2018,5,4,2018-05-04 06:45:00
11836,2018-05-04,420,842.4,2018,5,4,2018-05-04 07:00:00
11837,2018-05-04,435,843.84,2018,5,4,2018-05-04 07:15:00
11838,2018-05-04,450,862.56,2018,5,4,2018-05-04 07:30:00
11839,2018-05-04,465,874.08,2018,5,4,2018-05-04 07:45:00
11840,2018-05-04,480,887.04,2018,5,4,2018-05-04 08:00:00
11841,2018-05-04,495,888.48,2018,5,4,2018-05-04 08:15:00
11842,2018-05-04,510,885.6,2018,5,4,2018-05-04 08:30:00
11843,2018-05-04,525,892.8,2018,5,4,2018-05-04 08:45:00
11844,2018-05-04,540,902.88,2018,5,4,2018-05-04 09:00:00
11845,2018-05-04,555,902.88,2018,5,4,2018-05-04 09:15:00
11846,2018-05-04,570,910.08,2018,5,4,2018-05-04 09:30:00
11847,2018-05-04,585,905.76,2018,5,4,2018-05-04 09:45:00
11848,2018-05-04,600,908.64,2018,5,4,2018-05-04 10:00:00
11849,2018-05-04,615,912.96,2018,5,4,2018-05-04 10:15:00
11850,2018-05-04,630,911.52,2018,5,4,2018-05-04 10:30:00
11851,2018-05-04,645,917.28,2018,5,4,2018-05-04 10:45:00
11852,2018-05-04,660,924.48,2018,5,4,2018-05-04 11:00:00
11853,2018-05-04,675,924.48,2018,5,4,2018-05-04 11:15:00
11854,2018-05-04,690,923.04,2018,5,4,2018-05-04 11:30:00
11855,2018-05-04,705,915.84,2018,5,4,2018-05-04 11:45:00
11856,2018-05-04,720,911.52,2018,5,4,2018-05-04 12:00:00
11857,2018-05-04,735,910.08,2018,5,4,2018-05-04 12:15:00
11858,2018-05-04,750,908.64,2018,5,4,2018-05-04 12:30:00
11859,2018-05-04,765,907.2,2018,5,4,2018-05-04 12:45:00
11860,2018-05-04,780,910.08,2018,5,4,2018-05-04 13:00:00
11861,2018-05-04,795,927.36,2018,5,4,2018-05-04 13:15:00
11862,2018-05-04,810,927.36,2018,5,4,2018-05-04 13:30:00
11863,2018-05-04,825,923.04,2018,5,4,2018-05-04 13:45:00
11864,2018-05-04,840,924.48,2018,5,4,2018-05-04 14:00:00
11865,2018-05-04,855,927.36,2018,5,4,2018-05-04 14:15:00
11866,2018-05-04,870,921.6,2018,5,4,2018-05-04 14:30:00
11867,2018-05-04,885,925.92,2018,5,4,2018-05-04 14:45:00
11868,2018-05-04,900,928.8,2018,5,4,2018-05-04 15:00:00
11869,2018-05-04,915,925.92,2018,5,4,2018-05-04 15:15:00
11870,2018-05-04,930,924.48,2018,5,4,2018-05-04 15:30:00
11871,2018-05-04,945,918.72,2018,5,4,2018-05-04 15:45:00
11872,2018-05-04,960,908.64,2018,5,4,2018-05-04 16:00:00
11873,2018-05-04,975,905.76,2018,5,4,2018-05-04 16:15:00
11874,2018-05-04,990,907.2,2018,5,4,2018-05-04 16:30:00
11875,2018-05-04,1005,915.84,2018,5,4,2018-05-04 16:45:00
11876,2018-05-04,1020,910.08,2018,5,4,2018-05-04 17:00:00
11877,2018-05-04,1035,901.44,2018,5,4,2018-05-04 17:15:00
11878,2018-05-04,1050,900.0,2018,5,4,2018-05-04 17:30:00
11879,2018-05-04,1065,881.28,2018,5,4,2018-05-04 17:45:00
11880,2018-05-04,1080,832.32,2018,5,4,2018-05-04 18:00:00
11881,2018-05-04,1095,833.76,2018,5,4,2018-05-04 18:15:00
11882,2018-05-04,1110,823.68,2018,5,4,2018-05-04 18:30:00
11883,2018-05-04,1125,786.24,2018,5,4,2018-05-04 18:45:00
11884,2018-05-04,1140,763.2,2018,5,4,2018-05-04 19:00:00
11885,2018-05-04,1155,761.76,2018,5,4,2018-05-04 19:15:00
11886,2018-05-04,1170,756.0,2018,5,4,2018-05-04 19:30:00
11887,2018-05-04,1185,760.32,2018,5,4,2018-05-04 19:45:00
11888,2018-05-04,1200,774.72,2018,5,4,2018-05-04 20:00:00
11889,2018-05-04,1215,771.84,2018,5,4,2018-05-04 20:15:00
11890,2018-05-04,1230,767.52,2018,5,4,2018-05-04 20:30:00
11891,2018-05-04,1245,768.96,2018,5,4,2018-05-04 20:45:00
11892,2018-05-04,1260,767.52,2018,5,4,2018-05-04 21:00:00
11893,2018-05-04,1275,753.12,2018,5,4,2018-05-04 21:15:00
11894,2018-05-04,1290,754.56,2018,5,4,2018-05-04 21:30:00
11895,2018-05-04,1305,753.12,2018,5,4,2018-05-04 21:45:00
11896,2018-05-04,1320,728.64,2018,5,4,2018-05-04 22:00:00
11897,2018-05-04,1335,727.2,2018,5,4,2018-05-04 22:15:00
11898,2018-05-04,1350,731.52,2018,5,4,2018-05-04 22:30:00
11899,2018-05-04,1365,718.56,2018,5,4,2018-05-04 22:45:00
11900,2018-05-04,1380,702.72,2018,5,4,2018-05-04 23:00:00
11901,2018-05-04,1395,660.96,2018,5,4,2018-05-04 23:15:00
11902,2018-05-04,1410,652.32,2018,5,4,2018-05-04 23:30:00
11903,2018-05-04,1425,662.4,2018,5,4,2018-05-04 23:45:00
11904,2018-05-05,0,691.2,2018,5,5,2018-05-05 00:00:00
11905,2018-05-05,15,695.52,2018,5,5,2018-05-05 00:15:00
11906,2018-05-05,30,699.84,2018,5,5,2018-05-05 00:30:00
11907,2018-05-05,45,691.2,2018,5,5,2018-05-05 00:45:00
11908,2018-05-05,60,686.88,2018,5,5,2018-05-05 01:00:00
11909,2018-05-05,75,685.44,2018,5,5,2018-05-05 01:15:00
11910,2018-05-05,90,669.6,2018,5,5,2018-05-05 01:30:00
11911,2018-05-05,105,676.8,2018,5,5,2018-05-05 01:45:00
11912,2018-05-05,120,676.8,2018,5,5,2018-05-05 02:00:00
11913,2018-05-05,135,671.04,2018,5,5,2018-05-05 02:15:00
11914,2018-05-05,150,673.92,2018,5,5,2018-05-05 02:30:00
11915,2018-05-05,165,678.24,2018,5,5,2018-05-05 02:45:00
11916,2018-05-05,180,678.24,2018,5,5,2018-05-05 03:00:00
11917,2018-05-05,195,684.0,2018,5,5,2018-05-05 03:15:00
11918,2018-05-05,210,678.24,2018,5,5,2018-05-05 03:30:00
11919,2018-05-05,225,673.92,2018,5,5,2018-05-05 03:45:00
11920,2018-05-05,240,675.36,2018,5,5,2018-05-05 04:00:00
11921,2018-05-05,255,671.04,2018,5,5,2018-05-05 04:15:00
11922,2018-05-05,270,660.96,2018,5,5,2018-05-05 04:30:00
11923,2018-05-05,285,671.04,2018,5,5,2018-05-05 04:45:00
11924,2018-05-05,300,673.92,2018,5,5,2018-05-05 05:00:00
11925,2018-05-05,315,666.72,2018,5,5,2018-05-05 05:15:00
11926,2018-05-05,330,660.96,2018,5,5,2018-05-05 05:30:00
11927,2018-05-05,345,662.4,2018,5,5,2018-05-05 05:45:00
11928,2018-05-05,360,679.68,2018,5,5,2018-05-05 06:00:00
11929,2018-05-05,375,673.92,2018,5,5,2018-05-05 06:15:00
11930,2018-05-05,390,660.96,2018,5,5,2018-05-05 06:30:00
11931,2018-05-05,405,665.28,2018,5,5,2018-05-05 06:45:00
11932,2018-05-05,420,685.44,2018,5,5,2018-05-05 07:00:00
11933,2018-05-05,435,682.56,2018,5,5,2018-05-05 07:15:00
11934,2018-05-05,450,678.24,2018,5,5,2018-05-05 07:30:00
11935,2018-05-05,465,681.12,2018,5,5,2018-05-05 07:45:00
11936,2018-05-05,480,685.44,2018,5,5,2018-05-05 08:00:00
11937,2018-05-05,495,688.32,2018,5,5,2018-05-05 08:15:00
11938,2018-05-05,510,679.68,2018,5,5,2018-05-05 08:30:00
11939,2018-05-05,525,684.0,2018,5,5,2018-05-05 08:45:00
11940,2018-05-05,540,682.56,2018,5,5,2018-05-05 09:00:00
11941,2018-05-05,555,691.2,2018,5,5,2018-05-05 09:15:00
11942,2018-05-05,570,688.32,2018,5,5,2018-05-05 09:30:00
11943,2018-05-05,585,688.32,2018,5,5,2018-05-05 09:45:00
11944,2018-05-05,600,691.2,2018,5,5,2018-05-05 10:00:00
11945,2018-05-05,615,701.28,2018,5,5,2018-05-05 10:15:00
11946,2018-05-05,630,695.52,2018,5,5,2018-05-05 10:30:00
11947,2018-05-05,645,696.96,2018,5,5,2018-05-05 10:45:00
11948,2018-05-05,660,698.4,2018,5,5,2018-05-05 11:00:00
11949,2018-05-05,675,708.48,2018,5,5,2018-05-05 11:15:00
11950,2018-05-05,690,696.96,2018,5,5,2018-05-05 11:30:00
11951,2018-05-05,705,701.28,2018,5,5,2018-05-05 11:45:00
11952,2018-05-05,720,709.92,2018,5,5,2018-05-05 12:00:00
11953,2018-05-05,735,722.88,2018,5,5,2018-05-05 12:15:00
11954,2018-05-05,750,715.68,2018,5,5,2018-05-05 12:30:00
11955,2018-05-05,765,717.12,2018,5,5,2018-05-05 12:45:00
11956,2018-05-05,780,722.88,2018,5,5,2018-05-05 13:00:00
11957,2018-05-05,795,724.32,2018,5,5,2018-05-05 13:15:00
11958,2018-05-05,810,728.64,2018,5,5,2018-05-05 13:30:00
11959,2018-05-05,825,725.76,2018,5,5,2018-05-05 13:45:00
11960,2018-05-05,840,732.96,2018,5,5,2018-05-05 14:00:00
11961,2018-05-05,855,727.2,2018,5,5,2018-05-05 14:15:00
11962,2018-05-05,870,727.2,2018,5,5,2018-05-05 14:30:00
11963,2018-05-05,885,728.64,2018,5,5,2018-05-05 14:45:00
11964,2018-05-05,900,734.4,2018,5,5,2018-05-05 15:00:00
11965,2018-05-05,915,737.28,2018,5,5,2018-05-05 15:15:00
11966,2018-05-05,930,743.04,2018,5,5,2018-05-05 15:30:00
11967,2018-05-05,945,747.36,2018,5,5,2018-05-05 15:45:00
11968,2018-05-05,960,738.72,2018,5,5,2018-05-05 16:00:00
11969,2018-05-05,975,737.28,2018,5,5,2018-05-05 16:15:00
11970,2018-05-05,990,744.48,2018,5,5,2018-05-05 16:30:00
11971,2018-05-05,1005,741.6,2018,5,5,2018-05-05 16:45:00
11972,2018-05-05,1020,744.48,2018,5,5,2018-05-05 17:00:00
11973,2018-05-05,1035,741.6,2018,5,5,2018-05-05 17:15:00
11974,2018-05-05,1050,743.04,2018,5,5,2018-05-05 17:30:00
11975,2018-05-05,1065,737.28,2018,5,5,2018-05-05 17:45:00
11976,2018-05-05,1080,735.84,2018,5,5,2018-05-05 18:00:00
11977,2018-05-05,1095,730.08,2018,5,5,2018-05-05 18:15:00
11978,2018-05-05,1110,734.4,2018,5,5,2018-05-05 18:30:00
11979,2018-05-05,1125,722.88,2018,5,5,2018-05-05 18:45:00
11980,2018-05-05,1140,711.36,2018,5,5,2018-05-05 19:00:00
11981,2018-05-05,1155,698.4,2018,5,5,2018-05-05 19:15:00
11982,2018-05-05,1170,692.64,2018,5,5,2018-05-05 19:30:00
11983,2018-05-05,1185,653.76,2018,5,5,2018-05-05 19:45:00
11984,2018-05-05,1200,662.4,2018,5,5,2018-05-05 20:00:00
11985,2018-05-05,1215,660.96,2018,5,5,2018-05-05 20:15:00
11986,2018-05-05,1230,660.96,2018,5,5,2018-05-05 20:30:00
11987,2018-05-05,1245,648.0,2018,5,5,2018-05-05 20:45:00
11988,2018-05-05,1260,653.76,2018,5,5,2018-05-05 21:00:00
11989,2018-05-05,1275,653.76,2018,5,5,2018-05-05 21:15:00
11990,2018-05-05,1290,648.0,2018,5,5,2018-05-05 21:30:00
11991,2018-05-05,1305,649.44,2018,5,5,2018-05-05 21:45:00
11992,2018-05-05,1320,637.92,2018,5,5,2018-05-05 22:00:00
11993,2018-05-05,1335,629.28,2018,5,5,2018-05-05 22:15:00
11994,2018-05-05,1350,626.4,2018,5,5,2018-05-05 22:30:00
11995,2018-05-05,1365,622.08,2018,5,5,2018-05-05 22:45:00
11996,2018-05-05,1380,623.52,2018,5,5,2018-05-05 23:00:00
11997,2018-05-05,1395,616.32,2018,5,5,2018-05-05 23:15:00
11998,2018-05-05,1410,610.56,2018,5,5,2018-05-05 23:30:00
11999,2018-05-05,1425,616.32,2018,5,5,2018-05-05 23:45:00
12000,2018-05-06,0,612.0,2018,5,6,2018-05-06 00:00:00
12001,2018-05-06,15,609.12,2018,5,6,2018-05-06 00:15:00
12002,2018-05-06,30,609.12,2018,5,6,2018-05-06 00:30:00
12003,2018-05-06,45,588.96,2018,5,6,2018-05-06 00:45:00
12004,2018-05-06,60,578.88,2018,5,6,2018-05-06 01:00:00
12005,2018-05-06,75,577.44,2018,5,6,2018-05-06 01:15:00
12006,2018-05-06,90,583.2,2018,5,6,2018-05-06 01:30:00
12007,2018-05-06,105,594.72,2018,5,6,2018-05-06 01:45:00
12008,2018-05-06,120,597.6,2018,5,6,2018-05-06 02:00:00
12009,2018-05-06,135,587.52,2018,5,6,2018-05-06 02:15:00
12010,2018-05-06,150,596.16,2018,5,6,2018-05-06 02:30:00
12011,2018-05-06,165,593.28,2018,5,6,2018-05-06 02:45:00
12012,2018-05-06,180,593.28,2018,5,6,2018-05-06 03:00:00
12013,2018-05-06,195,590.4,2018,5,6,2018-05-06 03:15:00
12014,2018-05-06,210,610.56,2018,5,6,2018-05-06 03:30:00
12015,2018-05-06,225,607.68,2018,5,6,2018-05-06 03:45:00
12016,2018-05-06,240,600.48,2018,5,6,2018-05-06 04:00:00
12017,2018-05-06,255,614.88,2018,5,6,2018-05-06 04:15:00
12018,2018-05-06,270,612.0,2018,5,6,2018-05-06 04:30:00
12019,2018-05-06,285,624.96,2018,5,6,2018-05-06 04:45:00
12020,2018-05-06,300,623.52,2018,5,6,2018-05-06 05:00:00
12021,2018-05-06,315,626.4,2018,5,6,2018-05-06 05:15:00
12022,2018-05-06,330,624.96,2018,5,6,2018-05-06 05:30:00
12023,2018-05-06,345,617.76,2018,5,6,2018-05-06 05:45:00
12024,2018-05-06,360,636.48,2018,5,6,2018-05-06 06:00:00
12025,2018-05-06,375,632.16,2018,5,6,2018-05-06 06:15:00
12026,2018-05-06,390,620.64,2018,5,6,2018-05-06 06:30:00
12027,2018-05-06,405,616.32,2018,5,6,2018-05-06 06:45:00
12028,2018-05-06,420,637.92,2018,5,6,2018-05-06 07:00:00
12029,2018-05-06,435,632.16,2018,5,6,2018-05-06 07:15:00
12030,2018-05-06,450,636.48,2018,5,6,2018-05-06 07:30:00
12031,2018-05-06,465,630.72,2018,5,6,2018-05-06 07:45:00
12032,2018-05-06,480,635.04,2018,5,6,2018-05-06 08:00:00
12033,2018-05-06,495,637.92,2018,5,6,2018-05-06 08:15:00
12034,2018-05-06,510,645.12,2018,5,6,2018-05-06 08:30:00
12035,2018-05-06,525,649.44,2018,5,6,2018-05-06 08:45:00
12036,2018-05-06,540,643.68,2018,5,6,2018-05-06 09:00:00
12037,2018-05-06,555,649.44,2018,5,6,2018-05-06 09:15:00
12038,2018-05-06,570,645.12,2018,5,6,2018-05-06 09:30:00
12039,2018-05-06,585,640.8,2018,5,6,2018-05-06 09:45:00
12040,2018-05-06,600,639.36,2018,5,6,2018-05-06 10:00:00
12041,2018-05-06,615,645.12,2018,5,6,2018-05-06 10:15:00
12042,2018-05-06,630,646.56,2018,5,6,2018-05-06 10:30:00
12043,2018-05-06,645,646.56,2018,5,6,2018-05-06 10:45:00
12044,2018-05-06,660,649.44,2018,5,6,2018-05-06 11:00:00
12045,2018-05-06,675,646.56,2018,5,6,2018-05-06 11:15:00
12046,2018-05-06,690,646.56,2018,5,6,2018-05-06 11:30:00
12047,2018-05-06,705,652.32,2018,5,6,2018-05-06 11:45:00
12048,2018-05-06,720,658.08,2018,5,6,2018-05-06 12:00:00
12049,2018-05-06,735,656.64,2018,5,6,2018-05-06 12:15:00
12050,2018-05-06,750,633.6,2018,5,6,2018-05-06 12:30:00
12051,2018-05-06,765,620.64,2018,5,6,2018-05-06 12:45:00
12052,2018-05-06,780,616.32,2018,5,6,2018-05-06 13:00:00
12053,2018-05-06,795,612.0,2018,5,6,2018-05-06 13:15:00
12054,2018-05-06,810,610.56,2018,5,6,2018-05-06 13:30:00
12055,2018-05-06,825,604.8,2018,5,6,2018-05-06 13:45:00
12056,2018-05-06,840,607.68,2018,5,6,2018-05-06 14:00:00
12057,2018-05-06,855,613.44,2018,5,6,2018-05-06 14:15:00
12058,2018-05-06,870,607.68,2018,5,6,2018-05-06 14:30:00
12059,2018-05-06,885,614.88,2018,5,6,2018-05-06 14:45:00
12060,2018-05-06,900,614.88,2018,5,6,2018-05-06 15:00:00
12061,2018-05-06,915,616.32,2018,5,6,2018-05-06 15:15:00
12062,2018-05-06,930,616.32,2018,5,6,2018-05-06 15:30:00
12063,2018-05-06,945,614.88,2018,5,6,2018-05-06 15:45:00
12064,2018-05-06,960,604.8,2018,5,6,2018-05-06 16:00:00
12065,2018-05-06,975,609.12,2018,5,6,2018-05-06 16:15:00
12066,2018-05-06,990,610.56,2018,5,6,2018-05-06 16:30:00
12067,2018-05-06,1005,612.0,2018,5,6,2018-05-06 16:45:00
12068,2018-05-06,1020,610.56,2018,5,6,2018-05-06 17:00:00
12069,2018-05-06,1035,614.88,2018,5,6,2018-05-06 17:15:00
12070,2018-05-06,1050,603.36,2018,5,6,2018-05-06 17:30:00
12071,2018-05-06,1065,601.92,2018,5,6,2018-05-06 17:45:00
12072,2018-05-06,1080,599.04,2018,5,6,2018-05-06 18:00:00
12073,2018-05-06,1095,600.48,2018,5,6,2018-05-06 18:15:00
12074,2018-05-06,1110,596.16,2018,5,6,2018-05-06 18:30:00
12075,2018-05-06,1125,591.84,2018,5,6,2018-05-06 18:45:00
12076,2018-05-06,1140,584.64,2018,5,6,2018-05-06 19:00:00
12077,2018-05-06,1155,581.76,2018,5,6,2018-05-06 19:15:00
12078,2018-05-06,1170,577.44,2018,5,6,2018-05-06 19:30:00
12079,2018-05-06,1185,577.44,2018,5,6,2018-05-06 19:45:00
12080,2018-05-06,1200,576.0,2018,5,6,2018-05-06 20:00:00
12081,2018-05-06,1215,583.2,2018,5,6,2018-05-06 20:15:00
12082,2018-05-06,1230,584.64,2018,5,6,2018-05-06 20:30:00
12083,2018-05-06,1245,583.2,2018,5,6,2018-05-06 20:45:00
12084,2018-05-06,1260,583.2,2018,5,6,2018-05-06 21:00:00
12085,2018-05-06,1275,571.68,2018,5,6,2018-05-06 21:15:00
