"","interval","data","forecast"
"33688",2018-12-17 21:45:00,645.12,NA
"33689",2018-12-17 22:00:00,646.56,NA
"33690",2018-12-17 22:15:00,642.24,NA
"33691",2018-12-17 22:30:00,643.68,NA
"33692",2018-12-17 22:45:00,639.36,NA
"33693",2018-12-17 23:00:00,637.92,NA
"33694",2018-12-17 23:15:00,637.92,NA
"33695",2018-12-17 23:30:00,637.92,NA
"33696",2018-12-17 23:45:00,642.24,NA
"33697",2018-12-18 00:00:00,636.48,NA
"33698",2018-12-18 00:15:00,635.04,NA
"33699",2018-12-18 00:30:00,630.72,NA
"33700",2018-12-18 00:45:00,650.88,NA
"33701",2018-12-18 01:00:00,648,NA
"33702",2018-12-18 01:15:00,653.76,NA
"33703",2018-12-18 01:30:00,643.68,NA
"33704",2018-12-18 01:45:00,640.8,NA
"33705",2018-12-18 02:00:00,645.12,NA
"33706",2018-12-18 02:15:00,643.68,NA
"33707",2018-12-18 02:30:00,637.92,NA
"33708",2018-12-18 02:45:00,643.68,NA
"33709",2018-12-18 03:00:00,636.48,NA
"33710",2018-12-18 03:15:00,639.36,NA
"33711",2018-12-18 03:30:00,635.04,NA
"33712",2018-12-18 03:45:00,643.68,NA
"33713",2018-12-18 04:00:00,633.6,NA
"33714",2018-12-18 04:15:00,639.36,NA
"33715",2018-12-18 04:30:00,637.92,NA
"33716",2018-12-18 04:45:00,643.68,NA
"33717",2018-12-18 05:00:00,649.44,NA
"33718",2018-12-18 05:15:00,659.52,NA
"33719",2018-12-18 05:30:00,663.84,NA
"33720",2018-12-18 05:45:00,652.32,NA
"33721",2018-12-18 06:00:00,665.28,NA
"33722",2018-12-18 06:15:00,662.4,NA
"33723",2018-12-18 06:30:00,679.68,NA
"33724",2018-12-18 06:45:00,685.44,NA
"33725",2018-12-18 07:00:00,718.56,NA
"33726",2018-12-18 07:15:00,704.16,NA
"33727",2018-12-18 07:30:00,709.92,NA
"33728",2018-12-18 07:45:00,712.8,NA
"33729",2018-12-18 08:00:00,708.48,NA
"33730",2018-12-18 08:15:00,737.28,NA
"33731",2018-12-18 08:30:00,741.6,NA
"33732",2018-12-18 08:45:00,728.64,NA
"33733",2018-12-18 09:00:00,730.08,NA
"33734",2018-12-18 09:15:00,750.24,NA
"33735",2018-12-18 09:30:00,747.36,NA
"33736",2018-12-18 09:45:00,740.16,NA
"33737",2018-12-18 10:00:00,748.8,NA
"33738",2018-12-18 10:15:00,754.56,NA
"33739",2018-12-18 10:30:00,747.36,NA
"33740",2018-12-18 10:45:00,743.04,NA
"33741",2018-12-18 11:00:00,757.44,NA
"33742",2018-12-18 11:15:00,793.44,NA
"33743",2018-12-18 11:30:00,780.48,NA
"33744",2018-12-18 11:45:00,783.36,NA
"33745",2018-12-18 12:00:00,779.04,NA
"33746",2018-12-18 12:15:00,786.24,NA
"33747",2018-12-18 12:30:00,820.8,NA
"33748",2018-12-18 12:45:00,828,NA
"33749",2018-12-18 13:00:00,826.56,NA
"33750",2018-12-18 13:15:00,819.36,NA
"33751",2018-12-18 13:30:00,813.6,NA
"33752",2018-12-18 13:45:00,813.6,NA
"33753",2018-12-18 14:00:00,780.48,NA
"33754",2018-12-18 14:15:00,787.68,NA
"33755",2018-12-18 14:30:00,777.6,NA
"33756",2018-12-18 14:45:00,779.04,NA
"33757",2018-12-18 15:00:00,776.16,NA
"33758",2018-12-18 15:15:00,789.12,NA
"33759",2018-12-18 15:30:00,774.72,NA
"33760",2018-12-18 15:45:00,741.6,NA
"33761",2018-12-18 16:00:00,734.4,NA
"33762",2018-12-18 16:15:00,734.4,NA
"33763",2018-12-18 16:30:00,737.28,NA
"33764",2018-12-18 16:45:00,738.72,NA
"33765",2018-12-18 17:00:00,741.6,NA
"33766",2018-12-18 17:15:00,738.72,NA
"33767",2018-12-18 17:30:00,730.08,NA
"33768",2018-12-18 17:45:00,721.44,NA
"33769",2018-12-18 18:00:00,712.8,NA
"33770",2018-12-18 18:15:00,714.24,NA
"33771",2018-12-18 18:30:00,707.04,NA
"33772",2018-12-18 18:45:00,709.92,NA
"33773",2018-12-18 19:00:00,698.4,NA
"33774",2018-12-18 19:15:00,689.76,NA
"33775",2018-12-18 19:30:00,695.52,NA
"33776",2018-12-18 19:45:00,689.76,NA
"33777",2018-12-18 20:00:00,682.56,NA
"33778",2018-12-18 20:15:00,682.56,NA
"33779",2018-12-18 20:30:00,686.88,NA
"33780",2018-12-18 20:45:00,679.68,NA
"33781",2018-12-18 21:00:00,689.76,NA
"33782",2018-12-18 21:15:00,676.8,NA
"33783",2018-12-18 21:30:00,676.8,NA
"33784",2018-12-18 21:45:00,676.8,NA
"33785",2018-12-18 22:00:00,668.16,NA
"33786",2018-12-18 22:15:00,678.24,NA
"33787",2018-12-18 22:30:00,666.72,NA
"33788",2018-12-18 22:45:00,665.28,NA
"33789",2018-12-18 23:00:00,665.28,NA
"33790",2018-12-18 23:15:00,662.4,NA
"33791",2018-12-18 23:30:00,663.84,NA
"33792",2018-12-18 23:45:00,658.08,NA
"33793",2018-12-19 00:00:00,659.52,NA
"33794",2018-12-19 00:15:00,658.08,NA
"33795",2018-12-19 00:30:00,643.68,NA
"33796",2018-12-19 00:45:00,662.4,NA
"33797",2018-12-19 01:00:00,660.96,NA
"33798",2018-12-19 01:15:00,659.52,NA
"33799",2018-12-19 01:30:00,650.88,NA
"33800",2018-12-19 01:45:00,656.64,NA
"33801",2018-12-19 02:00:00,659.52,NA
"33802",2018-12-19 02:15:00,646.56,NA
"33803",2018-12-19 02:30:00,653.76,NA
"33804",2018-12-19 02:45:00,642.24,NA
"33805",2018-12-19 03:00:00,648,NA
"33806",2018-12-19 03:15:00,637.92,NA
"33807",2018-12-19 03:30:00,642.24,NA
"33808",2018-12-19 03:45:00,650.88,NA
"33809",2018-12-19 04:00:00,645.12,NA
"33810",2018-12-19 04:15:00,642.24,NA
"33811",2018-12-19 04:30:00,649.44,NA
"33812",2018-12-19 04:45:00,648,NA
"33813",2018-12-19 05:00:00,652.32,NA
"33814",2018-12-19 05:15:00,665.28,NA
"33815",2018-12-19 05:30:00,660.96,NA
"33816",2018-12-19 05:45:00,669.6,NA
"33817",2018-12-19 06:00:00,665.28,NA
"33818",2018-12-19 06:15:00,685.44,NA
"33819",2018-12-19 06:30:00,676.8,NA
"33820",2018-12-19 06:45:00,671.04,NA
"33821",2018-12-19 07:00:00,711.36,NA
"33822",2018-12-19 07:15:00,704.16,NA
"33823",2018-12-19 07:30:00,702.72,NA
"33824",2018-12-19 07:45:00,714.24,NA
"33825",2018-12-19 08:00:00,712.8,NA
"33826",2018-12-19 08:15:00,720,NA
"33827",2018-12-19 08:30:00,717.12,NA
"33828",2018-12-19 08:45:00,734.4,NA
"33829",2018-12-19 09:00:00,737.28,NA
"33830",2018-12-19 09:15:00,737.28,NA
"33831",2018-12-19 09:30:00,764.64,NA
"33832",2018-12-19 09:45:00,750.24,NA
"33833",2018-12-19 10:00:00,768.96,NA
"33834",2018-12-19 10:15:00,764.64,NA
"33835",2018-12-19 10:30:00,728.64,NA
"33836",2018-12-19 10:45:00,743.04,NA
"33837",2018-12-19 11:00:00,750.24,NA
"33838",2018-12-19 11:15:00,741.6,NA
"33839",2018-12-19 11:30:00,757.44,NA
"33840",2018-12-19 11:45:00,745.92,NA
"33841",2018-12-19 12:00:00,734.4,NA
"33842",2018-12-19 12:15:00,731.52,NA
"33843",2018-12-19 12:30:00,738.72,NA
"33844",2018-12-19 12:45:00,740.16,NA
"33845",2018-12-19 13:00:00,740.16,NA
"33846",2018-12-19 13:15:00,751.68,NA
"33847",2018-12-19 13:30:00,766.08,NA
"33848",2018-12-19 13:45:00,766.08,NA
"33849",2018-12-19 14:00:00,764.64,NA
"33850",2018-12-19 14:15:00,743.04,NA
"33851",2018-12-19 14:30:00,735.84,NA
"33852",2018-12-19 14:45:00,734.4,NA
"33853",2018-12-19 15:00:00,732.96,NA
"33854",2018-12-19 15:15:00,721.44,NA
"33855",2018-12-19 15:30:00,734.4,NA
"33856",2018-12-19 15:45:00,744.48,NA
"33857",2018-12-19 16:00:00,753.12,NA
"33858",2018-12-19 16:15:00,745.92,NA
"33859",2018-12-19 16:30:00,722.88,NA
"33860",2018-12-19 16:45:00,712.8,NA
"33861",2018-12-19 17:00:00,707.04,NA
"33862",2018-12-19 17:15:00,705.6,NA
"33863",2018-12-19 17:30:00,704.16,NA
"33864",2018-12-19 17:45:00,708.48,NA
"33865",2018-12-19 18:00:00,699.84,NA
"33866",2018-12-19 18:15:00,691.2,NA
"33867",2018-12-19 18:30:00,688.32,NA
"33868",2018-12-19 18:45:00,692.64,NA
"33869",2018-12-19 19:00:00,675.36,NA
"33870",2018-12-19 19:15:00,675.36,NA
"33871",2018-12-19 19:30:00,671.04,NA
"33872",2018-12-19 19:45:00,673.92,NA
"33873",2018-12-19 20:00:00,666.72,NA
"33874",2018-12-19 20:15:00,666.72,NA
"33875",2018-12-19 20:30:00,662.4,NA
"33876",2018-12-19 20:45:00,659.52,NA
"33877",2018-12-19 21:00:00,660.96,NA
"33878",2018-12-19 21:15:00,656.64,NA
"33879",2018-12-19 21:30:00,659.52,NA
"33880",2018-12-19 21:45:00,659.52,NA
"33881",2018-12-19 22:00:00,658.08,NA
"33882",2018-12-19 22:15:00,648,NA
"33883",2018-12-19 22:30:00,653.76,NA
"33884",2018-12-19 22:45:00,645.12,NA
"33885",2018-12-19 23:00:00,643.68,NA
"33886",2018-12-19 23:15:00,640.8,NA
"33887",2018-12-19 23:30:00,635.04,NA
"33888",2018-12-19 23:45:00,645.12,NA
"33889",2018-12-20 00:00:00,639.36,NA
"33890",2018-12-20 00:15:00,640.8,NA
"33891",2018-12-20 00:30:00,639.36,NA
"33892",2018-12-20 00:45:00,637.92,NA
"33893",2018-12-20 01:00:00,639.36,NA
"33894",2018-12-20 01:15:00,636.48,NA
"33895",2018-12-20 01:30:00,637.92,NA
"33896",2018-12-20 01:45:00,635.04,NA
"33897",2018-12-20 02:00:00,630.72,NA
"33898",2018-12-20 02:15:00,629.28,NA
"33899",2018-12-20 02:30:00,626.4,NA
"33900",2018-12-20 02:45:00,630.72,NA
"33901",2018-12-20 03:00:00,626.4,NA
"33902",2018-12-20 03:15:00,630.72,NA
"33903",2018-12-20 03:30:00,629.28,NA
"33904",2018-12-20 03:45:00,639.36,NA
"33905",2018-12-20 04:00:00,635.04,NA
"33906",2018-12-20 04:15:00,636.48,NA
"33907",2018-12-20 04:30:00,632.16,NA
"33908",2018-12-20 04:45:00,626.4,NA
"33909",2018-12-20 05:00:00,650.88,NA
"33910",2018-12-20 05:15:00,639.36,NA
"33911",2018-12-20 05:30:00,642.24,NA
"33912",2018-12-20 05:45:00,640.8,NA
"33913",2018-12-20 06:00:00,649.44,NA
"33914",2018-12-20 06:15:00,665.28,NA
"33915",2018-12-20 06:30:00,655.2,NA
"33916",2018-12-20 06:45:00,666.72,NA
"33917",2018-12-20 07:00:00,685.44,NA
"33918",2018-12-20 07:15:00,702.72,NA
"33919",2018-12-20 07:30:00,691.2,NA
"33920",2018-12-20 07:45:00,691.2,NA
"33921",2018-12-20 08:00:00,691.2,NA
"33922",2018-12-20 08:15:00,705.6,NA
"33923",2018-12-20 08:30:00,721.44,NA
"33924",2018-12-20 08:45:00,718.56,NA
"33925",2018-12-20 09:00:00,732.96,NA
"33926",2018-12-20 09:15:00,722.88,NA
"33927",2018-12-20 09:30:00,721.44,NA
"33928",2018-12-20 09:45:00,731.52,NA
"33929",2018-12-20 10:00:00,731.52,NA
"33930",2018-12-20 10:15:00,724.32,NA
"33931",2018-12-20 10:30:00,734.4,NA
"33932",2018-12-20 10:45:00,730.08,NA
"33933",2018-12-20 11:00:00,737.28,NA
"33934",2018-12-20 11:15:00,744.48,NA
"33935",2018-12-20 11:30:00,730.08,NA
"33936",2018-12-20 11:45:00,728.64,NA
"33937",2018-12-20 12:00:00,731.52,NA
"33938",2018-12-20 12:15:00,732.96,NA
"33939",2018-12-20 12:30:00,731.52,NA
"33940",2018-12-20 12:45:00,738.72,NA
"33941",2018-12-20 13:00:00,737.28,NA
"33942",2018-12-20 13:15:00,744.48,NA
"33943",2018-12-20 13:30:00,728.64,NA
"33944",2018-12-20 13:45:00,748.8,NA
"33945",2018-12-20 14:00:00,754.56,NA
"33946",2018-12-20 14:15:00,735.84,NA
"33947",2018-12-20 14:30:00,743.04,NA
"33948",2018-12-20 14:45:00,741.6,NA
"33949",2018-12-20 15:00:00,758.88,NA
"33950",2018-12-20 15:15:00,750.24,NA
"33951",2018-12-20 15:30:00,753.12,NA
"33952",2018-12-20 15:45:00,756,NA
"33953",2018-12-20 16:00:00,751.68,NA
"33954",2018-12-20 16:15:00,750.24,NA
"33955",2018-12-20 16:30:00,743.04,NA
"33956",2018-12-20 16:45:00,741.6,NA
"33957",2018-12-20 17:00:00,754.56,NA
"33958",2018-12-20 17:15:00,776.16,NA
"33959",2018-12-20 17:30:00,777.6,NA
"33960",2018-12-20 17:45:00,773.28,NA
"33961",2018-12-20 18:00:00,740.16,NA
"33962",2018-12-20 18:15:00,730.08,NA
"33963",2018-12-20 18:30:00,724.32,NA
"33964",2018-12-20 18:45:00,730.08,NA
"33965",2018-12-20 19:00:00,714.24,NA
"33966",2018-12-20 19:15:00,708.48,NA
"33967",2018-12-20 19:30:00,709.92,NA
"33968",2018-12-20 19:45:00,709.92,NA
"33969",2018-12-20 20:00:00,711.36,NA
"33970",2018-12-20 20:15:00,709.92,NA
"33971",2018-12-20 20:30:00,708.48,NA
"33972",2018-12-20 20:45:00,709.92,NA
"33973",2018-12-20 21:00:00,705.6,NA
"33974",2018-12-20 21:15:00,699.84,NA
"33975",2018-12-20 21:30:00,704.16,NA
"33976",2018-12-20 21:45:00,702.72,NA
"33977",2018-12-20 22:00:00,699.84,NA
"33978",2018-12-20 22:15:00,698.4,NA
"33979",2018-12-20 22:30:00,689.76,NA
"33980",2018-12-20 22:45:00,692.64,NA
"33981",2018-12-20 23:00:00,689.76,NA
"33982",2018-12-20 23:15:00,691.2,NA
"33983",2018-12-20 23:30:00,685.44,NA
"33984",2018-12-20 23:45:00,682.56,NA
"33985",2018-12-21 00:00:00,681.12,NA
"33986",2018-12-21 00:15:00,676.8,NA
"33987",2018-12-21 00:30:00,678.24,NA
"33988",2018-12-21 00:45:00,682.56,NA
"33989",2018-12-21 01:00:00,696.96,NA
"33990",2018-12-21 01:15:00,702.72,NA
"33991",2018-12-21 01:30:00,701.28,NA
"33992",2018-12-21 01:45:00,705.6,NA
"33993",2018-12-21 02:00:00,701.28,NA
"33994",2018-12-21 02:15:00,699.84,NA
"33995",2018-12-21 02:30:00,699.84,NA
"33996",2018-12-21 02:45:00,712.8,NA
"33997",2018-12-21 03:00:00,721.44,NA
"33998",2018-12-21 03:15:00,717.12,NA
"33999",2018-12-21 03:30:00,714.24,NA
"34000",2018-12-21 03:45:00,708.48,NA
"34001",2018-12-21 04:00:00,709.92,NA
"34002",2018-12-21 04:15:00,707.04,NA
"34003",2018-12-21 04:30:00,711.36,NA
"34004",2018-12-21 04:45:00,714.24,NA
"34005",2018-12-21 05:00:00,721.44,NA
"34006",2018-12-21 05:15:00,724.32,NA
"34007",2018-12-21 05:30:00,735.84,NA
"34008",2018-12-21 05:45:00,741.6,NA
"34009",2018-12-21 06:00:00,757.44,NA
"34010",2018-12-21 06:15:00,764.64,NA
"34011",2018-12-21 06:30:00,767.52,NA
"34012",2018-12-21 06:45:00,774.72,NA
"34013",2018-12-21 07:00:00,792,NA
"34014",2018-12-21 07:15:00,799.2,NA
"34015",2018-12-21 07:30:00,790.56,NA
"34016",2018-12-21 07:45:00,792,NA
"34017",2018-12-21 08:00:00,812.16,NA
"34018",2018-12-21 08:15:00,825.12,NA
"34019",2018-12-21 08:30:00,836.64,NA
"34020",2018-12-21 08:45:00,855.36,NA
"34021",2018-12-21 09:00:00,866.88,NA
"34022",2018-12-21 09:15:00,866.88,NA
"34023",2018-12-21 09:30:00,864,NA
"34024",2018-12-21 09:45:00,864,NA
"34025",2018-12-21 10:00:00,866.88,NA
"34026",2018-12-21 10:15:00,866.88,NA
"34027",2018-12-21 10:30:00,859.68,NA
"34028",2018-12-21 10:45:00,856.8,NA
"34029",2018-12-21 11:00:00,871.2,NA
"34030",2018-12-21 11:15:00,871.2,NA
"34031",2018-12-21 11:30:00,866.88,NA
"34032",2018-12-21 11:45:00,871.2,NA
"34033",2018-12-21 12:00:00,862.56,NA
"34034",2018-12-21 12:15:00,855.36,NA
"34035",2018-12-21 12:30:00,846.72,NA
"34036",2018-12-21 12:45:00,858.24,NA
"34037",2018-12-21 13:00:00,858.24,NA
"34038",2018-12-21 13:15:00,849.6,NA
"34039",2018-12-21 13:30:00,848.16,NA
"34040",2018-12-21 13:45:00,848.16,NA
"34041",2018-12-21 14:00:00,853.92,NA
"34042",2018-12-21 14:15:00,861.12,NA
"34043",2018-12-21 14:30:00,864,NA
"34044",2018-12-21 14:45:00,869.76,NA
"34045",2018-12-21 15:00:00,866.88,NA
"34046",2018-12-21 15:15:00,865.44,NA
"34047",2018-12-21 15:30:00,855.36,NA
"34048",2018-12-21 15:45:00,864,NA
"34049",2018-12-21 16:00:00,858.24,NA
"34050",2018-12-21 16:15:00,848.16,NA
"34051",2018-12-21 16:30:00,833.76,NA
"34052",2018-12-21 16:45:00,819.36,NA
"34053",2018-12-21 17:00:00,819.36,NA
"34054",2018-12-21 17:15:00,829.44,NA
"34055",2018-12-21 17:30:00,828,NA
"34056",2018-12-21 17:45:00,832.32,NA
"34057",2018-12-21 18:00:00,789.12,NA
"34058",2018-12-21 18:15:00,767.52,NA
"34059",2018-12-21 18:30:00,758.88,NA
"34060",2018-12-21 18:45:00,771.84,NA
"34061",2018-12-21 19:00:00,747.36,NA
"34062",2018-12-21 19:15:00,730.08,NA
"34063",2018-12-21 19:30:00,738.72,NA
"34064",2018-12-21 19:45:00,741.6,NA
"34065",2018-12-21 20:00:00,735.84,NA
"34066",2018-12-21 20:15:00,727.2,NA
"34067",2018-12-21 20:30:00,725.76,NA
"34068",2018-12-21 20:45:00,718.56,NA
"34069",2018-12-21 21:00:00,712.8,NA
"34070",2018-12-21 21:15:00,718.56,NA
"34071",2018-12-21 21:30:00,709.92,NA
"34072",2018-12-21 21:45:00,707.04,NA
"34073",2018-12-21 22:00:00,705.6,NA
"34074",2018-12-21 22:15:00,692.64,NA
"34075",2018-12-21 22:30:00,688.32,NA
"34076",2018-12-21 22:45:00,682.56,NA
"34077",2018-12-21 23:00:00,684,NA
"34078",2018-12-21 23:15:00,685.44,NA
"34079",2018-12-21 23:30:00,678.24,NA
"34080",2018-12-21 23:45:00,676.8,NA
"34081",2018-12-22 00:00:00,698.4,NA
"34082",2018-12-22 00:15:00,707.04,NA
"34083",2018-12-22 00:30:00,712.8,NA
"34084",2018-12-22 00:45:00,717.12,NA
"34085",2018-12-22 01:00:00,714.24,NA
"34086",2018-12-22 01:15:00,712.8,NA
"34087",2018-12-22 01:30:00,707.04,NA
"34088",2018-12-22 01:45:00,701.28,NA
"34089",2018-12-22 02:00:00,701.28,NA
"34090",2018-12-22 02:15:00,699.84,NA
"34091",2018-12-22 02:30:00,696.96,NA
"34092",2018-12-22 02:45:00,695.52,NA
"34093",2018-12-22 03:00:00,704.16,NA
"34094",2018-12-22 03:15:00,698.4,NA
"34095",2018-12-22 03:30:00,699.84,NA
"34096",2018-12-22 03:45:00,705.6,NA
"34097",2018-12-22 04:00:00,702.72,NA
"34098",2018-12-22 04:15:00,702.72,NA
"34099",2018-12-22 04:30:00,704.16,NA
"34100",2018-12-22 04:45:00,694.08,NA
"34101",2018-12-22 05:00:00,704.16,NA
"34102",2018-12-22 05:15:00,711.36,NA
"34103",2018-12-22 05:30:00,704.16,NA
"34104",2018-12-22 05:45:00,708.48,NA
"34105",2018-12-22 06:00:00,714.24,NA
"34106",2018-12-22 06:15:00,708.48,NA
"34107",2018-12-22 06:30:00,704.16,NA
"34108",2018-12-22 06:45:00,709.92,NA
"34109",2018-12-22 07:00:00,722.88,NA
"34110",2018-12-22 07:15:00,750.24,NA
"34111",2018-12-22 07:30:00,756,NA
"34112",2018-12-22 07:45:00,731.52,NA
"34113",2018-12-22 08:00:00,684,NA
"34114",2018-12-22 08:15:00,691.2,NA
"34115",2018-12-22 08:30:00,692.64,NA
"34116",2018-12-22 08:45:00,671.04,NA
"34117",2018-12-22 09:00:00,659.52,NA
"34118",2018-12-22 09:15:00,656.64,NA
"34119",2018-12-22 09:30:00,658.08,NA
"34120",2018-12-22 09:45:00,656.64,NA
"34121",2018-12-22 10:00:00,655.2,NA
"34122",2018-12-22 10:15:00,649.44,NA
"34123",2018-12-22 10:30:00,655.2,NA
"34124",2018-12-22 10:45:00,658.08,NA
"34125",2018-12-22 11:00:00,665.28,NA
"34126",2018-12-22 11:15:00,660.96,NA
"34127",2018-12-22 11:30:00,659.52,NA
"34128",2018-12-22 11:45:00,666.72,NA
"34129",2018-12-22 12:00:00,658.08,NA
"34130",2018-12-22 12:15:00,659.52,NA
"34131",2018-12-22 12:30:00,659.52,NA
"34132",2018-12-22 12:45:00,659.52,NA
"34133",2018-12-22 13:00:00,650.88,NA
"34134",2018-12-22 13:15:00,653.76,NA
"34135",2018-12-22 13:30:00,656.64,NA
"34136",2018-12-22 13:45:00,663.84,NA
"34137",2018-12-22 14:00:00,662.4,NA
"34138",2018-12-22 14:15:00,659.52,NA
"34139",2018-12-22 14:30:00,666.72,NA
"34140",2018-12-22 14:45:00,665.28,NA
"34141",2018-12-22 15:00:00,668.16,NA
"34142",2018-12-22 15:15:00,668.16,NA
"34143",2018-12-22 15:30:00,668.16,NA
"34144",2018-12-22 15:45:00,671.04,NA
"34145",2018-12-22 16:00:00,672.48,NA
"34146",2018-12-22 16:15:00,671.04,NA
"34147",2018-12-22 16:30:00,678.24,NA
"34148",2018-12-22 16:45:00,676.8,NA
"34149",2018-12-22 17:00:00,676.8,NA
"34150",2018-12-22 17:15:00,666.72,NA
"34151",2018-12-22 17:30:00,668.16,NA
"34152",2018-12-22 17:45:00,669.6,NA
"34153",2018-12-22 18:00:00,669.6,NA
"34154",2018-12-22 18:15:00,660.96,NA
"34155",2018-12-22 18:30:00,660.96,NA
"34156",2018-12-22 18:45:00,662.4,NA
"34157",2018-12-22 19:00:00,639.36,NA
"34158",2018-12-22 19:15:00,636.48,NA
"34159",2018-12-22 19:30:00,635.04,NA
"34160",2018-12-22 19:45:00,636.48,NA
"34161",2018-12-22 20:00:00,635.04,NA
"34162",2018-12-22 20:15:00,635.04,NA
"34163",2018-12-22 20:30:00,635.04,NA
"34164",2018-12-22 20:45:00,637.92,NA
"34165",2018-12-22 21:00:00,639.36,NA
"34166",2018-12-22 21:15:00,630.72,NA
"34167",2018-12-22 21:30:00,635.04,NA
"34168",2018-12-22 21:45:00,626.4,NA
"34169",2018-12-22 22:00:00,629.28,NA
"34170",2018-12-22 22:15:00,633.6,NA
"34171",2018-12-22 22:30:00,630.72,NA
"34172",2018-12-22 22:45:00,620.64,NA
"34173",2018-12-22 23:00:00,617.76,NA
"34174",2018-12-22 23:15:00,616.32,NA
"34175",2018-12-22 23:30:00,620.64,NA
"34176",2018-12-22 23:45:00,624.96,NA
"34177",2018-12-23 00:00:00,624.96,NA
"34178",2018-12-23 00:15:00,627.84,NA
"34179",2018-12-23 00:30:00,629.28,NA
"34180",2018-12-23 00:45:00,633.6,NA
"34181",2018-12-23 01:00:00,630.72,NA
"34182",2018-12-23 01:15:00,630.72,NA
"34183",2018-12-23 01:30:00,630.72,NA
"34184",2018-12-23 01:45:00,636.48,NA
"34185",2018-12-23 02:00:00,633.6,NA
"34186",2018-12-23 02:15:00,627.84,NA
"34187",2018-12-23 02:30:00,626.4,NA
"34188",2018-12-23 02:45:00,629.28,NA
"34189",2018-12-23 03:00:00,630.72,NA
"34190",2018-12-23 03:15:00,623.52,NA
"34191",2018-12-23 03:30:00,622.08,NA
"34192",2018-12-23 03:45:00,620.64,NA
"34193",2018-12-23 04:00:00,620.64,NA
"34194",2018-12-23 04:15:00,626.4,NA
"34195",2018-12-23 04:30:00,613.44,NA
"34196",2018-12-23 04:45:00,619.2,NA
"34197",2018-12-23 05:00:00,623.52,NA
"34198",2018-12-23 05:15:00,624.96,NA
"34199",2018-12-23 05:30:00,629.28,NA
"34200",2018-12-23 05:45:00,633.6,NA
"34201",2018-12-23 06:00:00,637.92,NA
"34202",2018-12-23 06:15:00,630.72,NA
"34203",2018-12-23 06:30:00,627.84,NA
"34204",2018-12-23 06:45:00,629.28,NA
"34205",2018-12-23 07:00:00,659.52,NA
"34206",2018-12-23 07:15:00,649.44,NA
"34207",2018-12-23 07:30:00,655.2,NA
"34208",2018-12-23 07:45:00,652.32,NA
"34209",2018-12-23 08:00:00,656.64,NA
"34210",2018-12-23 08:15:00,659.52,NA
"34211",2018-12-23 08:30:00,658.08,NA
"34212",2018-12-23 08:45:00,665.28,NA
"34213",2018-12-23 09:00:00,663.84,NA
"34214",2018-12-23 09:15:00,663.84,NA
"34215",2018-12-23 09:30:00,668.16,NA
"34216",2018-12-23 09:45:00,671.04,NA
"34217",2018-12-23 10:00:00,672.48,NA
"34218",2018-12-23 10:15:00,668.16,NA
"34219",2018-12-23 10:30:00,663.84,NA
"34220",2018-12-23 10:45:00,675.36,NA
"34221",2018-12-23 11:00:00,666.72,NA
"34222",2018-12-23 11:15:00,668.16,NA
"34223",2018-12-23 11:30:00,660.96,NA
"34224",2018-12-23 11:45:00,662.4,NA
"34225",2018-12-23 12:00:00,660.96,NA
"34226",2018-12-23 12:15:00,662.4,NA
"34227",2018-12-23 12:30:00,665.28,NA
"34228",2018-12-23 12:45:00,658.08,NA
"34229",2018-12-23 13:00:00,663.84,NA
"34230",2018-12-23 13:15:00,659.52,NA
"34231",2018-12-23 13:30:00,658.08,NA
"34232",2018-12-23 13:45:00,658.08,NA
"34233",2018-12-23 14:00:00,662.4,NA
"34234",2018-12-23 14:15:00,660.96,NA
"34235",2018-12-23 14:30:00,660.96,NA
"34236",2018-12-23 14:45:00,665.28,NA
"34237",2018-12-23 15:00:00,666.72,NA
"34238",2018-12-23 15:15:00,668.16,NA
"34239",2018-12-23 15:30:00,675.36,NA
"34240",2018-12-23 15:45:00,679.68,NA
"34241",2018-12-23 16:00:00,673.92,NA
"34242",2018-12-23 16:15:00,678.24,NA
"34243",2018-12-23 16:30:00,675.36,NA
"34244",2018-12-23 16:45:00,672.48,NA
"34245",2018-12-23 17:00:00,669.6,NA
"34246",2018-12-23 17:15:00,673.92,NA
"34247",2018-12-23 17:30:00,668.16,NA
"34248",2018-12-23 17:45:00,671.04,NA
"34249",2018-12-23 18:00:00,665.28,NA
"34250",2018-12-23 18:15:00,662.4,NA
"34251",2018-12-23 18:30:00,663.84,NA
"34252",2018-12-23 18:45:00,663.84,NA
"34253",2018-12-23 19:00:00,650.88,NA
"34254",2018-12-23 19:15:00,652.32,NA
"34255",2018-12-23 19:30:00,648,NA
"34256",2018-12-23 19:45:00,640.8,NA
"34257",2018-12-23 20:00:00,642.24,NA
"34258",2018-12-23 20:15:00,642.24,NA
"34259",2018-12-23 20:30:00,642.24,NA
"34260",2018-12-23 20:45:00,640.8,NA
"34261",2018-12-23 21:00:00,642.24,NA
"34262",2018-12-23 21:15:00,640.8,NA
"34263",2018-12-23 21:30:00,646.56,NA
"34264",2018-12-23 21:45:00,648,NA
"34265",2018-12-23 22:00:00,643.68,NA
"34266",2018-12-23 22:15:00,640.8,NA
"34267",2018-12-23 22:30:00,642.24,NA
"34268",2018-12-23 22:45:00,635.04,NA
"34269",2018-12-23 23:00:00,629.28,NA
"34270",2018-12-23 23:15:00,629.28,NA
"34271",2018-12-23 23:30:00,630.72,NA
