"","x"
"16149",783.506426149214
"16150",787.457120433205
"16151",783.077497344273
"16152",806.884236202846
"16153",831.495575325289
"16154",848.032921903234
"16155",854.528702620521
"16156",857.409685258873
"16157",857.637730675205
"16158",880.040456743195
"16159",878.598705456067
"16160",894.011994846139
"16161",912.83562911683
"16162",914.335443420338
"16163",923.575947201878
"16164",934.47393624244
"16165",954.681786450142
"16166",985.787844756392
"16167",1013.85731743099
"16168",1018.08828198453
"16169",1000.88578539609
"16170",1012.60961811412
"16171",1032.12877029455
"16172",1038.3668809267
"16173",1041.47148800779
"16174",1046.65649534068
"16175",1057.25610032591
"16176",1058.01862484077
"16177",1057.24541656972
"16178",1051.85031760433
"16179",1052.09877602991
"16180",1063.78993146263
"16181",1141.15264720597
"16182",1073.894395638
"16183",1115.26883485475
"16184",1112.19237127187
"16185",1109.17169974269
"16186",1104.99587456413
"16187",1098.02459124439
"16188",1106.96231986915
"16189",1101.77979790142
"16190",1093.39018356403
"16191",1095.88024406528
"16192",1080.95780687891
"16193",1071.05283975227
"16194",1066.62128703687
"16195",1073.56169127753
"16196",1066.99892131564
"16197",1066.16684682697
"16198",1067.73255164953
"16199",1072.85359154139
"16200",1073.72539003095
"16201",1063.56914374895
"16202",1051.59103666247
"16203",1039.40186400635
"16204",1040.41952684833
"16205",1041.42785126617
"16206",1020.21903385973
"16207",1006.14970918856
"16208",1005.83784937212
"16209",993.675120703595
"16210",975.403510573628
"16211",976.560274205922
"16212",972.457533600949
"16213",981.879158163981
"16214",968.249492402109
"16215",965.740880627732
"16216",949.95270688731
"16217",951.402774076579
"16218",957.768780704222
"16219",942.758231218648
"16220",945.28715454748
"16221",929.305992841763
"16222",912.436115454615
"16223",905.174574856266
"16224",890.357417416675
"16225",890.459747706271
"16226",898.656244385309
"16227",894.408039040312
"16228",893.593423733809
"16229",892.293164482831
"16230",898.17634934255
"16231",900.941265170336
"16232",906.793239459943
"16233",911.202494033224
"16234",912.525821083054
"16235",905.576444936049
"16236",914.572501717612
"16237",903.546952710957
"16238",907.894805128871
"16239",911.189675210501
"16240",903.15102305719
"16241",901.95499163846
"16242",904.08699651651
"16243",901.699145273365
"16244",901.555533258193
"16245",907.469398854487
"16246",909.748020835405
"16247",901.046859571763
"16248",920.671128759311
"16249",942.349800954093
"16250",974.982094607303
"16251",991.759629406194
"16252",995.664555976064
"16253",996.108377670807
"16254",1009.47344698181
"16255",1005.7079726409
"16256",1029.97830200997
"16257",1036.28649939243
"16258",1019.59317489894
"16259",1013.11401125706
"16260",1010.25689591556
"16261",1019.0611958933
"16262",1020.97604390914
"16263",1017.63511575572
"16264",1024.60491693964
"16265",1026.7643488915
"16266",1024.56308740591
"16267",1032.88072459856
"16268",1035.42195794322
"16269",1048.64493808145
"16270",1036.63785406085
"16271",1021.11236351438
"16272",1018.30427865096
"16273",1020.2990163799
"16274",999.203057532859
"16275",966.65293491319
"16276",954.221171664555
"16277",965.220629030405
"16278",958.253080817331
"16279",953.213854852626
"16280",957.59366069853
"16281",961.65973871593
"16282",967.542235080492
"16283",956.419697041925
"16284",939.392849876577
"16285",915.072581221151
"16286",840.787487875672
"16287",872.141718606802
"16288",897.443288985941
"16289",914.675352810252
"16290",923.187387950371
"16291",926.235774473578
"16292",921.040281528648
"16293",910.868408110949
"16294",903.531008245444
"16295",899.156713631075
"16296",894.539516948141
"16297",890.95699386075
"16298",861.330540297931
"16299",849.167036594569
"16300",847.298376744358
"16301",839.342612824779
"16302",815.471123714188
"16303",813.884173481852
"16304",808.817944574799
"16305",804.650935791453
"16306",801.988819155339
"16307",796.680872913204
"16308",798.4480109613
"16309",801.485058199476
"16310",805.835396450666
"16311",793.927546577332
"16312",782.128390265932
"16313",775.66063944046
"16314",780.127421165391
"16315",772.847123107613
"16316",771.937374954196
"16317",773.536610583893
"16318",768.609149653402
"16319",759.990452480785
"16320",747.141209095543
"16321",751.779125791241
"16322",751.899939471201
"16323",760.406738103416
"16324",754.973360006474
"16325",770.060538631339
"16326",762.658543109786
"16327",741.519108544086
"16328",726.551484406773
"16329",735.258111183843
"16330",738.296517217924
"16331",727.866112680483
"16332",726.69505005995
"16333",728.323682428629
"16334",726.874769612558
"16335",735.659229033036
"16336",739.730617011395
"16337",727.526279462181
"16338",725.495473120838
"16339",718.629253635433
"16340",718.435664802881
"16341",711.193108402671
"16342",715.455920009494
"16343",714.180715478743
"16344",729.105048723374
"16345",730.902801875359
"16346",749.818799532641
"16347",759.827631110181
"16348",758.284728175792
"16349",746.471134329591
"16350",770.628952586417
"16351",774.918750731429
"16352",782.58945803669
"16353",797.079555059262
"16354",792.534888298862
"16355",795.803907243208
"16356",773.639594837591
"16357",798.078085325133
"16358",800.500723105819
"16359",798.659867536387
"16360",805.007993224529
"16361",821.611823999779
"16362",826.418611498087
"16363",828.669634500907
"16364",838.240678408317
"16365",843.730527246185
"16366",844.996964074532
"16367",852.79529603159
"16368",843.041960486957
"16369",852.989871266867
"16370",848.966073857663
"16371",842.153671696165
"16372",837.069896321893
"16373",845.038930086282
"16374",858.657555334124
"16375",870.785754005214
"16376",868.470038099102
"16377",865.427631765849
"16378",849.72477707671
"16379",853.414641519411
"16380",872.660665344221
"16381",904.304551287819
"16382",906.663265606487
"16383",885.30440450738
"16384",878.649417078343
"16385",870.674876866362
"16386",864.961626446285
"16387",867.775350658168
"16388",876.242359231508
"16389",883.916468336731
"16390",894.798221087565
"16391",943.877495910658
"16392",945.995283471078
"16393",919.689506327686
"16394",902.782777492564
"16395",885.994358691608
"16396",890.13189795901
"16397",882.284033788352
"16398",878.496152647286
"16399",883.796014180176
"16400",879.71266669494
"16401",870.818645915745
"16402",870.59398875448
"16403",877.092211458236
"16404",880.461803813631
"16405",893.82895145268
"16406",876.436955864949
"16407",882.357136889297
"16408",870.94253059489
"16409",873.215355454772
"16410",874.3874045445
"16411",873.049238775919
"16412",872.607948379835
"16413",862.919351990264
"16414",858.626382793494
"16415",859.721636476245
"16416",855.174729359956
"16417",855.420969170824
"16418",865.800197024924
"16419",871.093765302042
"16420",868.47964923463
"16421",870.002023448199
"16422",877.311841827343
"16423",877.38395191098
"16424",848.983406113056
"16425",828.779147054634
"16426",827.413625800571
"16427",812.585644117024
"16428",799.749158483089
"16429",795.017470714455
"16430",792.964759636767
"16431",787.381608392558
"16432",791.410741787394
"16433",793.507080975968
"16434",798.508893314307
"16435",796.163921121738
"16436",796.771892523043
"16437",795.592547681065
"16438",792.939456830774
"16439",792.750501120309
"16440",818.394260353169
"16441",837.663945036536
"16442",849.57660811397
"16443",853.699084049887
"16444",848.43357747317
"16445",854.808939977019
"16446",875.420269846173
"16447",874.610672363529
"16448",894.217357407518
"16449",897.340020879944
"16450",909.878275924906
"16451",904.845727949225
"16452",915.650665938455
"16453",930.178409601957
"16454",948.084995464231
"16455",990.653609839919
"16456",964.674868938202
"16457",908.713481993242
"16458",931.929178668823
"16459",989.704884543487
"16460",943.823948163465
"16461",944.519276802477
"16462",955.749161136233
"16463",944.555728234142
"16464",943.319101228052
"16465",944.192120581954
"16466",932.073459203163
"16467",919.905243848947
"16468",919.074446611673
"16469",924.55173809637
"16470",925.448676837629
"16471",929.040970162124
"16472",929.160301564887
"16473",924.213280991672
"16474",945.693440848907
"16475",953.160054568113
"16476",927.682047708056
"16477",920.942934581237
"16478",921.252097051564
"16479",921.545264368047
"16480",930.433274871489
"16481",923.530711738662
"16482",932.479578748718
"16483",937.0385878429
"16484",932.657506296763
"16485",925.557744039168
"16486",920.859666610509
"16487",916.48033675956
"16488",914.391211295754
"16489",914.48445086042
"16490",885.540287553129
"16491",882.801538397352
"16492",879.254938240291
"16493",878.740387134488
"16494",860.835085302277
"16495",853.866223616976
"16496",871.400559192992
"16497",849.507833195092
"16498",852.308148194863
"16499",857.016164511358
"16500",863.050438160765
"16501",862.001125805958
"16502",848.720424211167
"16503",839.449874226948
"16504",838.677766301462
"16505",830.158112278718
"16506",816.954472994651
"16507",812.903483094684
"16508",817.055639373663
"16509",806.781362292639
"16510",813.260457831648
"16511",828.102995185998
"16512",818.428588966207
"16513",803.177730241468
"16514",802.738156208545
"16515",809.839137753882
"16516",806.198091140348
"16517",818.91457220469
"16518",831.4986272324
"16519",831.623671017398
"16520",829.458933706196
"16521",821.281298810971
"16522",800.817104359387
"16523",795.337027369144
"16524",797.686293444525
"16525",798.103490323839
"16526",799.52719591788
"16527",805.828930435974
"16528",814.676704234674
"16529",812.747399748303
"16530",810.302197963057
"16531",794.350966027145
"16532",779.781091910772
"16533",744.092206958136
"16534",739.076101894128
"16535",745.18863189016
"16536",789.301180762736
"16537",828.729398365662
"16538",837.070636231138
"16539",851.374861372165
"16540",855.496451681215
"16541",840.338909594142
"16542",838.448774438907
"16543",832.328761755282
"16544",840.427549936587
"16545",840.347378007893
"16546",821.793018392693
"16547",821.138001785919
"16548",824.643566735061
"16549",835.329960767927
"16550",844.507189311461
"16551",855.537837725752
"16552",855.944335733286
"16553",871.182039372031
"16554",869.214910813304
"16555",861.33397183361
"16556",864.209390366234
"16557",867.375840979358
"16558",879.179653387233
"16559",884.656553931259
"16560",891.158086600812
"16561",894.393387744695
"16562",883.962149568282
"16563",905.820283773987
"16564",907.022423994082
"16565",914.528687311166
"16566",916.842919401888
"16567",931.438407774452
"16568",934.917423842181
"16569",942.82311570753
"16570",919.970166812466
"16571",922.294591668202
"16572",935.777618725507
"16573",938.065366289537
"16574",938.262747218901
"16575",935.805795759185
"16576",932.39656309157
"16577",922.080991453322
"16578",909.506461971986
"16579",909.201853226986
"16580",908.206883877844
"16581",913.659024664797
"16582",916.101896572193
"16583",901.31048466808
"16584",886.119031142811
"16585",875.505185930614
"16586",844.795916688681
"16587",828.206467651783
"16588",827.530910838238
"16589",825.261490619809
"16590",828.087938389648
"16591",830.744549813539
"16592",822.362601496644
"16593",820.517410916935
"16594",819.258984317467
"16595",814.384565952921
"16596",816.71716643171
"16597",798.01030612545
"16598",801.64160326988
"16599",797.174110162975
"16600",791.479765701322
"16601",788.721675206079
"16602",777.114532047031
"16603",772.856473171374
"16604",776.731835617283
"16605",772.282142600145
"16606",766.066964642429
"16607",759.59017572888
"16608",742.378114928564
"16609",744.850715497955
"16610",765.467623885467
"16611",779.752157000668
"16612",778.445860058189
"16613",776.727153929294
"16614",784.512500497715
"16615",778.00111136942
"16616",778.038028888354
"16617",758.102767531482
"16618",762.291892863052
"16619",757.583066465188
"16620",761.809005543294
"16621",764.347791676919
"16622",757.604871432137
"16623",757.521149058094
"16624",748.928768464327
"16625",758.717567601966
"16626",748.298192374855
"16627",745.026276166078
"16628",747.272575483391
"16629",741.102706815543
"16630",746.059985059979
"16631",749.800648249269
"16632",742.722548759516
"16633",736.546969974447
"16634",757.385210502049
"16635",756.651332061248
"16636",758.802532629761
"16637",761.848017801207
"16638",776.467374329534
"16639",772.937010019865
"16640",774.801265474974
"16641",776.008259812883
"16642",777.886588011037
"16643",780.985269428724
"16644",781.92186576618
"16645",786.742419663996
"16646",791.9788296415
"16647",795.12642531228
"16648",793.905629500392
"16649",801.684211146739
"16650",812.933720900082
"16651",812.263168165415
"16652",813.366504846345
"16653",808.369837410403
"16654",809.395193809852
"16655",813.065008574789
"16656",810.664844149483
"16657",814.109047563015
"16658",813.806593746074
"16659",811.715578803493
"16660",811.567902722332
"16661",816.400953569915
"16662",809.218503732345
"16663",824.335276061846
"16664",833.632289850781
"16665",829.242427542139
"16666",832.557375055667
"16667",838.231128684583
"16668",833.93180813625
"16669",830.926478555507
"16670",850.076690877625
"16671",853.487018370655
"16672",852.739434420585
"16673",848.631017839424
"16674",862.990980829969
"16675",859.97452601366
"16676",854.839430484659
"16677",851.796912067394
"16678",853.577676915848
"16679",860.111313849857
"16680",861.379203750074
"16681",850.745222564994
"16682",844.813316580442
"16683",856.51995860021
"16684",852.050911993917
"16685",839.551620131919
"16686",829.419645038415
"16687",829.838339078597
"16688",833.551106870757
"16689",841.520715947309
"16690",834.894850652377
"16691",824.901725308274
"16692",829.56322243504
"16693",823.785621185009
"16694",820.601527520408
"16695",815.994667680683
"16696",821.991886397354
"16697",807.717461506091
"16698",808.928161989919
"16699",815.59568653466
"16700",823.961923179204
"16701",829.042172265989
"16702",807.661733660927
"16703",803.483332887378
"16704",794.383608146993
"16705",793.431021997644
"16706",798.475544964456
"16707",792.523256112618
"16708",802.9643916454
"16709",820.32327999597
"16710",811.199510152127
"16711",801.265313358582
"16712",803.707839662258
"16713",812.503822454319
"16714",805.286399094336
"16715",802.333686916224
"16716",800.625878384258
"16717",808.467937998879
"16718",807.048543706969
"16719",804.799527945932
"16720",804.881132548138
"16721",804.705477404652
"16722",803.818954352781
"16723",807.700393544562
"16724",804.808631874765
"16725",795.343830596342
"16726",808.969031678876
"16727",803.753282270664
"16728",810.239591815536
"16729",815.549423236503
"16730",830.698767158088
"16731",835.934460368563
"16732",843.526202726347
"16733",857.183493750966
"16734",872.981403618072
"16735",883.287417155863
"16736",884.022659310332
"16737",883.219995954368
"16738",875.840560917402
"16739",877.75889211406
"16740",889.53994793721
"16741",896.619185160268
"16742",898.697995713175
"16743",899.065000625606
"16744",896.304893945679
"16745",905.004089669621
"16746",910.953481135185
"16747",911.354667086115
"16748",922.317876409618
"16749",922.950030267122
"16750",933.114836369599
"16751",934.174587665972
"16752",942.425427939421
"16753",960.247320335621
"16754",955.295841910696
"16755",962.154729662561
"16756",968.460629554724
"16757",972.530667365999
"16758",978.141574673187
"16759",977.929666060724
"16760",980.664164545145
"16761",995.402939948366
"16762",1000.56373001713
"16763",995.515630814055
"16764",1001.62791592911
"16765",1001.85105223621
"16766",994.673090921867
"16767",994.521064696293
"16768",1009.41506861816
"16769",1007.3067406112
"16770",1009.51894414463
"16771",999.85752168941
"16772",995.32905666138
"16773",994.465270324211
"16774",990.800622146669
"16775",993.387192166935
"16776",988.227265114561
"16777",987.601070403148
"16778",986.124680257319
"16779",966.297342806549
"16780",981.859687253121
"16781",973.595000601263
"16782",916.874402981709
"16783",911.408521619012
"16784",923.281455014429
"16785",929.315360498886
"16786",926.774626800378
"16787",925.750484615234
"16788",937.438137584035
"16789",923.785691160937
"16790",919.061076462059
"16791",918.510475545248
"16792",906.475061571583
"16793",905.485192669158
"16794",890.380064557584
"16795",895.8963107366
"16796",877.894282054461
"16797",864.050781590288
"16798",876.771305793273
"16799",861.751051379951
"16800",869.193096065236
"16801",845.627317278352
"16802",822.634056448398
"16803",832.036794362162
"16804",811.309129317
"16805",804.874346375368
"16806",810.333542555163
"16807",814.411408837532
"16808",822.258850086467
"16809",797.647288349848
"16810",800.397135310335
"16811",800.238555666771
"16812",806.762370809788
"16813",794.90842794877
"16814",793.02046084494
"16815",798.064922935574
"16816",799.15640341558
"16817",789.453453984355
"16818",784.763590046272
"16819",767.993156987352
"16820",765.337277034062
"16821",763.650086882274
"16822",759.693827492796
"16823",763.167332555693
"16824",793.709399293604
"16825",798.417099058439
"16826",817.507795149187
"16827",815.390399359473
"16828",824.972274959922
"16829",823.645693162268
"16830",835.565602895638
"16831",824.054129297329
"16832",835.395128475229
"16833",845.353581627665
"16834",853.716331923733
"16835",858.200431164508
"16836",861.816705917612
"16837",862.924280670607
"16838",874.044974864535
"16839",871.264061329221
"16840",891.535482317298
"16841",894.187570187581
"16842",880.254052752725
"16843",881.441021613616
"16844",887.561079409355
"16845",880.795296036891
"16846",893.468039063968
"16847",891.149490214441
"16848",882.086318040005
"16849",884.145826157332
"16850",885.03709007045
"16851",888.338443544734
"16852",863.885069344455
"16853",838.230237688995
"16854",839.385177835555
"16855",852.310142716738
"16856",864.308115052964
"16857",862.620546786245
"16858",858.946209932729
"16859",852.680669511667
"16860",853.86670096773
"16861",854.395566882424
"16862",863.443879747009
"16863",854.993948859129
"16864",842.355296489243
"16865",837.501164603425
"16866",837.080303730213
"16867",848.937733609237
"16868",851.307055045737
"16869",842.847076163991
"16870",831.209801304508
"16871",812.551693715493
"16872",813.860020187305
"16873",800.529727491294
"16874",784.613522830507
"16875",769.924562825021
"16876",741.658718351187
"16877",766.356417865164
"16878",742.138779846487
"16879",754.87053241918
"16880",748.516634512918
"16881",744.688916647914
"16882",740.681211389744
"16883",745.311818652781
"16884",743.456402708281
"16885",722.215363234979
"16886",731.129397478468
"16887",732.31147778695
"16888",716.433899114322
"16889",716.134006220163
"16890",712.559738274081
"16891",703.437799516893
"16892",704.083687085103
"16893",695.570686838477
"16894",692.981762781859
"16895",687.051231576457
"16896",674.57925257943
"16897",674.691161868017
"16898",677.418226333417
"16899",679.941915694237
"16900",681.063333846917
"16901",688.099020301129
"16902",675.846224034709
"16903",670.519571013213
"16904",667.627261497326
"16905",663.886759010535
"16906",657.205892773945
"16907",658.665729585985
"16908",661.785361397416
"16909",657.468842268511
"16910",661.893613489028
"16911",665.482557100812
"16912",659.264272765572
"16913",659.064371955728
"16914",660.848957070766
"16915",654.454594857169
"16916",661.411430498304
"16917",660.132586190011
"16918",660.601784118396
"16919",670.2734253105
"16920",691.114512541205
"16921",701.846631086913
"16922",709.869445329635
"16923",710.840634253718
"16924",705.997813799724
"16925",711.821992535686
"16926",740.008428607657
"16927",759.918344431217
"16928",763.675509763808
"16929",776.931198314752
"16930",785.959172276298
"16931",792.625794565989
"16932",794.141775875713
"16933",787.46275842373
"16934",786.607570551153
"16935",777.221765131606
"16936",780.148275333665
"16937",796.586049447484
"16938",794.743748221453
"16939",785.008964450414
"16940",778.523532086683
"16941",789.486027959094
"16942",814.474760737423
"16943",815.049555022305
"16944",818.308937184425
"16945",813.508182688851
"16946",812.905275501835
"16947",815.834341529867
"16948",827.360634446177
"16949",826.45873358626
"16950",821.27884021717
"16951",829.984558566533
"16952",822.999741095949
"16953",820.255235232122
"16954",824.715590796987
"16955",816.36619123728
"16956",823.661184606729
"16957",818.488350740346
"16958",819.962608191967
"16959",814.161155356021
"16960",818.735346947375
"16961",823.411221976481
"16962",836.671677897384
"16963",846.662257853221
"16964",849.346333305741
"16965",849.554459802956
"16966",851.984085601474
"16967",852.567989161226
"16968",868.222050543349
"16969",855.00992971083
"16970",821.776061316554
"16971",814.69556842659
"16972",820.57301434291
"16973",828.248231489276
"16974",813.105223163209
"16975",802.479385177466
"16976",797.843592338134
"16977",796.255430979415
"16978",799.831082525845
"16979",806.363397200327
"16980",808.021646540647
"16981",793.609602344542
"16982",787.083144994193
"16983",790.349298238544
"16984",794.027731748389
"16985",784.716701857291
"16986",774.685658922939
"16987",790.664863257358
"16988",783.417780055281
"16989",774.712546322754
"16990",748.558624541994
"16991",728.620097869278
"16992",726.708874412342
"16993",724.176452468843
"16994",714.180271719674
"16995",704.851297352527
"16996",719.720764176642
"16997",723.344237664909
"16998",716.833130663133
"16999",738.867986198034
"17000",727.634415250041
"17001",725.129941752572
"17002",714.598674863329
"17003",715.710619589562
"17004",715.811981463971
"17005",715.181460431573
"17006",717.035872819063
"17007",727.325439864197
"17008",718.097150652807
"17009",718.661316851859
"17010",714.512891402635
"17011",719.077226006891
"17012",709.935496678252
"17013",714.418642601854
"17014",715.886207130491
"17015",723.007222634283
"17016",738.623435377639
"17017",755.375216809853
"17018",777.513947604127
"17019",792.263559497646
"17020",788.423139796725
"17021",790.642513543125
"17022",793.974291106248
"17023",776.580900350693
"17024",788.248715494192
"17025",807.543572372041
"17026",806.603177239326
"17027",813.895085328203
"17028",842.111001406759
"17029",852.633136579846
"17030",850.137554181084
"17031",863.542750048516
"17032",881.705890996905
"17033",899.128443011069
"17034",905.32533945811
"17035",893.264665909188
"17036",976.350344621274
"17037",949.187966632703
"17038",942.403777655782
"17039",953.025147805936
"17040",955.216779771234
"17041",954.786871156833
"17042",951.179420904911
"17043",929.046083151504
"17044",912.952346603869
"17045",932.166135038436
"17046",962.884285232023
"17047",955.958922737984
"17048",940.12516712179
"17049",933.499217263304
"17050",924.2150435352
"17051",910.500784231764
"17052",885.541270607532
"17053",870.289908087209
"17054",872.661300154457
"17055",870.709186339862
"17056",868.299223150775
"17057",887.441182390923
"17058",890.581943003138
"17059",896.502551388012
"17060",894.995611902776
"17061",894.224916167336
"17062",888.552456366921
"17063",882.927249707512
"17064",876.127432025448
"17065",885.368776705404
"17066",868.218914652913
"17067",851.725240798844
"17068",847.753462989905
"17069",850.086385076228
"17070",843.081220580916
"17071",835.299191936984
"17072",846.981124136434
"17073",855.071232132988
"17074",850.288425496937
"17075",847.439926051693
"17076",845.246826257086
"17077",843.810325831687
"17078",848.71281703521
"17079",847.061571372968
"17080",845.492246771572
"17081",853.472425842845
"17082",844.678202212258
"17083",847.405871979761
"17084",847.613583595403
"17085",851.126342370432
"17086",838.699328931227
"17087",832.451871155537
"17088",823.706027509161
"17089",819.817313373027
"17090",831.363445536364
"17091",832.447281850086
"17092",837.8088669456
"17093",829.263212392293
"17094",845.348800543552
"17095",836.027950831847
"17096",838.214744424129
"17097",844.860524271905
"17098",847.911711143104
"17099",840.534105343464
"17100",844.069739395981
"17101",851.289252869437
"17102",851.014203964387
"17103",847.350332804181
"17104",843.588580315696
"17105",840.542631961198
"17106",845.962644435131
"17107",848.538727921779
"17108",851.433817929914
"17109",848.277760819118
"17110",841.921780997469
"17111",843.773264806904
"17112",878.562732985054
"17113",894.633435978694
"17114",900.575110117451
"17115",861.143858262942
"17116",839.553989399891
"17117",902.622473358594
"17118",940.596604375927
"17119",938.503602694857
"17120",949.431851994466
"17121",972.461705009725
"17122",975.684783037674
"17123",975.430746389207
"17124",982.460889987005
"17125",982.16024339416
"17126",972.550762194866
"17127",969.122060467814
"17128",975.148470764493
"17129",976.148423927386
"17130",988.768070956497
"17131",1002.8854731424
"17132",998.598435516181
"17133",986.048412914187
"17134",1004.35504443807
"17135",1044.13937694256
"17136",1017.28585212592
"17137",1001.91342694777
"17138",1004.76678777661
"17139",992.026943437739
"17140",999.192726794033
"17141",999.976460377922
"17142",1007.54217166449
"17143",1022.13566293004
"17144",1024.64178168651
"17145",1035.58505087923
"17146",1034.39486356298
"17147",1025.73924229102
"17148",1036.09958089109
"17149",1038.47823197342
"17150",1038.45842533907
"17151",1046.79072984472
"17152",1041.65676223871
"17153",1028.51466885703
"17154",1022.84280426368
"17155",1019.47923669358
"17156",1019.76057976242
"17157",986.55313119462
"17158",985.30853052921
"17159",993.961521922353
"17160",992.983307098059
"17161",983.873792101508
"17162",953.191766210146
"17163",929.478286908796
"17164",915.606744910262
"17165",900.235761013124
"17166",899.361205720169
"17167",906.559585391215
"17168",915.375301935117
"17169",905.511654207879
"17170",902.351763070859
"17171",902.943353476511
"17172",894.52310677932
"17173",885.290810942742
"17174",894.222276048602
"17175",900.157231894694
"17176",889.38757709354
"17177",889.700213046396
"17178",880.222720389433
"17179",885.370374534965
"17180",882.616799604458
"17181",868.764666013516
"17182",859.486413279705
"17183",861.159276405238
"17184",843.599578510712
"17185",823.045700619658
"17186",819.38757015747
"17187",823.200103943509
"17188",832.933270482506
"17189",831.694772701774
"17190",817.338104888275
"17191",814.437287735926
"17192",826.686588819929
"17193",824.119706939811
"17194",811.642542139538
"17195",802.719004053595
"17196",791.033958153676
"17197",789.516297440013
"17198",794.14419994815
"17199",789.892572694497
"17200",780.973283790562
"17201",783.340986208777
"17202",778.526726202452
"17203",784.11612347897
"17204",788.249320929323
"17205",779.170109809576
"17206",768.639657766256
"17207",779.605381408124
"17208",794.698916865634
"17209",824.779234636622
"17210",841.561711355745
"17211",846.609625943769
"17212",840.029471422918
"17213",862.573823854285
"17214",953.408433537815
"17215",979.792672226668
"17216",985.457392761881
"17217",994.996633275181
"17218",996.118169862834
"17219",964.973886391627
"17220",979.046273370594
"17221",1016.18350138857
"17222",1022.17748070725
"17223",1003.78882404443
"17224",960.90190402448
"17225",927.273256142851
"17226",950.804704111501
"17227",1046.38399602885
"17228",1062.22918425931
"17229",1060.30701638595
"17230",1066.94665423227
"17231",1070.00472261666
"17232",1065.81630893135
"17233",1060.10107629162
"17234",1056.27670053609
"17235",1046.73796469544
"17236",1013.05079237162
"17237",1006.06721597165
"17238",996.790247998899
"17239",982.82347184666
"17240",1000.25905396895
"17241",1007.80103738388
"17242",1017.9613493625
"17243",1029.24696176869
"17244",1017.02286095825
"17245",1008.97269799914
"17246",1017.91939184503
"17247",1019.75214910816
"17248",1018.89327097079
"17249",1005.72988209838
"17250",991.009323332609
"17251",996.521051577536
"17252",1012.7985245556
"17253",989.475567136752
"17254",987.191358910183
"17255",985.369375160358
"17256",985.427787182576
"17257",980.848128453622
"17258",952.051712389898
"17259",913.637344821302
"17260",907.630450435702
"17261",909.018090518685
"17262",901.576312730036
"17263",897.375016402772
"17264",874.375688711486
"17265",878.572484184574
"17266",879.282032719458
"17267",883.707577206018
"17268",881.146997550537
"17269",877.219695607252
"17270",866.399325797242
"17271",860.064089275841
"17272",866.002465828343
"17273",865.692577620664
"17274",857.070982393825
"17275",857.211020268123
"17276",858.978641054679
"17277",855.151785800011
"17278",851.408256192009
"17279",845.765186153851
"17280",826.038351355296
"17281",807.934692737329
"17282",864.851044600485
"17283",883.423552769986
"17284",868.297304615444
"17285",868.213773851602
"17286",868.767699469024
"17287",859.806558085341
"17288",855.656334935371
"17289",850.390905272853
"17290",844.747237864056
"17291",826.090143793028
"17292",829.802280931431
"17293",839.050349077841
"17294",852.0910908159
"17295",870.669853723834
"17296",858.720819077522
"17297",857.498003049122
"17298",862.699780711433
"17299",867.324282040458
"17300",864.426497423751
"17301",864.599499556753
"17302",868.065920172597
"17303",864.328139050531
"17304",865.374946694059
"17305",874.174968813266
"17306",903.176393790392
"17307",903.158598295986
"17308",940.566933248905
"17309",940.610396594406
"17310",895.902202828078
"17311",887.262468579101
"17312",897.647584479936
"17313",892.636203415336
"17314",891.430901862571
"17315",897.100352550098
"17316",894.420605733087
"17317",912.540672698232
"17318",935.632397058424
"17319",949.026048501561
"17320",952.562314889183
"17321",967.929459722593
"17322",980.020137364717
"17323",968.27823131899
"17324",973.112013469507
"17325",961.072619639756
"17326",967.310293009374
"17327",958.970311244323
"17328",949.259594771398
"17329",944.673551935684
"17330",942.19466502866
"17331",940.598534773579
"17332",935.305498073042
"17333",941.841292486504
"17334",949.722742326543
"17335",954.671854124006
"17336",959.334238223487
"17337",967.198246478478
"17338",957.356586742715
"17339",953.958813259177
"17340",966.994639818335
"17341",974.534235307368
"17342",979.798924820688
"17343",978.420998808055
"17344",991.29479036905
"17345",1005.27144139244
"17346",1014.21535957774
"17347",1026.64132875386
"17348",1032.03641110147
"17349",1036.20023724246
"17350",1034.31598448704
"17351",1035.01965806349
"17352",1020.21995511884
"17353",1026.56106471045
"17354",1023.23472473744
"17355",1025.76036057137
"17356",1020.52462972036
"17357",1023.2310485066
"17358",1017.02114714183
"17359",1017.51732015486
"17360",1013.3606349763
"17361",1020.632183327
"17362",1013.05442864869
"17363",1013.64833128062
"17364",1015.19205364963
"17365",1005.37706293219
"17366",993.560029109468
"17367",992.311067496129
"17368",988.517294893049
"17369",978.821972331655
"17370",981.21123504559
"17371",990.911749002818
"17372",989.725084137297
"17373",977.382208744751
"17374",938.767818352543
"17375",990.031387122361
"17376",960.369823333633
"17377",962.552880788652
"17378",949.71330536141
"17379",959.707090684453
"17380",962.408291041321
"17381",969.377731117211
"17382",962.468967259531
"17383",949.530226911954
"17384",947.00320328775
"17385",951.749344468301
"17386",949.557397771524
"17387",972.055434150409
"17388",972.640376171227
"17389",967.996036671616
"17390",961.81420101517
"17391",964.861244578189
"17392",958.860956327483
"17393",956.372847348501
"17394",953.454561155282
"17395",963.815989919471
"17396",957.525389143488
"17397",960.763877980661
"17398",959.275873339489
"17399",953.850219401548
"17400",956.630781912321
"17401",960.158974196325
"17402",985.145027976445
"17403",999.556935251535
"17404",996.607257758208
"17405",1012.90499101775
"17406",1018.58275039818
"17407",1020.80557225353
